GooglePlus_news_id (by day),GooglePlus_avg_popularity (by day)
31185,-11.0
31188,359.0
31192,139.0
31193,0.0
31194,0.0
31197,70.5
31203,482.5
31205,174.0
31209,195.0
31210,144.0
31211,-1.5
31212,-3.0
31213,425.0
31214,72.0
31215,-11.0
31217,-0.5
31218,-0.5
31219,-0.5
31220,-1.5
31221,157.0
31226,0.0
31227,-12.0
31228,-10.5
31232,395.0
31233,-3.0
31234,-12.5
31235,410.5
31237,-0.5
31238,72.0
31239,71.5
31240,-10.5
31241,-13.0
31242,-10.5
31246,-11.0
31252,2794.5
31257,-11.5
31261,87.0
31262,0.0
31263,0.0
31265,-10.5
31268,138.0
31269,71.0
31271,253.5
31272,21495.5
31273,-6.0
31274,0.0
31275,-10.5
31277,0.0
31280,0.0
31281,-1.0
31282,70.0
31283,-0.5
31284,-4.5
31285,-10.5
31291,204.0
31292,189.0
31293,-0.5
31294,-10.5
31297,413.5
31298,214.5
31299,-10.5
31300,-10.5
31303,2214.5
31304,-10.5
31305,111.0
31309,1505.0
31310,-3.0
31316,-0.5
31318,-11.0
31322,-9.0
31323,-0.5
31325,-10.5
31326,50.0
31330,68.5
31331,45.0
31332,140.5
31333,-10.5
31334,108.0
31339,-1.0
31340,-1.0
31343,400.5
31344,126.0
31345,126.0
31346,-0.5
31347,-13.5
31349,-10.5
31350,-10.5
31352,557.0
31353,-10.5
31358,-10.5
31361,168.0
31367,495.5
31368,56.0
31379,830.5
31380,23.5
31381,-12.0
31391,558.0
31392,69.5
31399,-1.0
31400,-1.5
31401,-1.5
31402,192.5
31406,527.0
31424,671.0
31425,-15.0
31427,69.0
31428,113.0
31429,70.5
31434,-19.0
31435,-14.5
31436,-13.0
31437,-21.5
31438,35.5
31439,-13.5
31440,284.5
31441,-14.0
31442,-17.5
31443,-13.5
31444,-11.5
31445,32.0
31446,-21.0
31449,-11.0
31451,-10.5
31455,-12.0
31456,-10.5
31457,-22.5
31461,-21.0
31464,359.5
31468,133.5
31470,-10.5
31471,107.0
31472,-24.5
31473,-10.5
31476,644.5
31477,-1.5
31478,244.5
31484,816.5
31487,132.0
31488,207.0
31501,391.5
31502,116.5
31507,1232.5
31508,72.0
31509,-10.5
31510,49.0
31511,-17.5
31512,-36.5
31513,40.0
31514,217.5
31517,136.0
31518,-10.5
31522,103.0
31526,-21.0
31527,-10.5
31533,72.0
31534,0.0
31536,-11.5
31540,-12.5
31545,64.0
31548,-10.5
31551,806.0
31552,-1.5
31553,0.0
31554,51.0
31555,-14.0
31556,-10.5
31558,-4.5
31559,-19.5
31560,72.0
31561,691.0
31563,-0.5
31565,-11.5
31568,-1.5
31569,-3.0
31572,-10.5
31577,66.0
31584,400.5
31585,-3.0
31586,-10.5
31590,-0.5
31591,63.5
31595,60.5
31598,65.5
31599,0.0
31604,42.5
31607,193.5
31609,-10.5
31612,780.0
31615,273.0
31616,44.0
31618,-11.0
31621,3508.0
31622,37.5
31627,-15.0
31630,78.0
31631,-13.0
31634,0.0
31636,228.0
31638,-10.5
31641,0.0
31643,-10.5
31647,-9.0
31649,-25.5
31651,-1.5
31653,-7.5
31662,5.0
31663,-12.0
31668,-21.5
31671,-11.0
31675,-0.5
31684,-10.5
31687,69.5
31694,-14.0
31706,-0.5
31708,71.0
31712,0.0
31713,1160.0
31715,26.0
31716,127.5
31717,140.5
31727,-25.5
31728,271.5
31729,-49.0
31730,-26.0
31734,-10.5
31738,187.5
31739,-0.5
31740,-19.5
31746,72.0
31747,-1.0
31748,-1.5
31751,1126.5
31758,69.0
31759,1090.0
31761,-10.5
31762,69.0
31763,-0.5
31767,0.0
31771,94.5
31773,50.0
31776,577.5
31777,9552.0
31781,319.0
31782,-1.5
31783,-11.0
31786,0.0
31787,-0.5
31788,-4.5
31796,37.0
31797,499.5
31798,70.0
31799,0.0
31800,379.5
31801,0.0
31803,-10.5
31807,72.0
31809,316.5
31813,99.0
31819,104.0
31820,-3.0
31821,70.0
31824,-14.5
31828,2835.0
31829,206.5
31830,69.0
31833,-1.0
31834,112.5
31837,-1.5
31838,117.0
31839,45.5
31844,71.5
31845,-4.5
31848,-10.5
31852,-10.5
31854,216.0
31856,136.5
31861,54.0
31863,659.0
31864,62.5
31865,6.5
31868,352.5
31869,-12.0
31873,0.0
31875,36.0
31879,83.0
31884,63.0
31893,257.0
31897,1548.5
31898,0.0
31899,-23.0
31901,-10.5
31902,-10.5
31903,144.0
31904,0.0
31906,-72.0
31909,-0.5
31911,343.0
31914,-1.5
31916,72.0
31917,-10.5
31920,223.5
31921,0.0
31922,-11.0
31926,121.5
31927,-10.5
31930,92.5
31931,44.5
31932,72.0
31933,-3.0
31934,411.5
31936,-1.0
31937,-4.5
31938,-10.5
31947,72.0
31951,287.0
31954,123.0
31955,154.0
31957,54.0
31958,54.0
31963,58.0
31968,205.5
31970,-10.5
31976,-13.5
31977,0.0
31995,20.5
31996,-1.0
31999,-6.0
32007,-18.0
32009,-9.0
32011,-72.0
32014,-9.5
32017,-21.0
32018,136.0
32019,-10.5
32023,70.0
32024,521.0
32036,-10.5
32041,406.5
32059,-27.0
32062,62.0
32064,-10.5
32069,134.0
32071,-0.5
32073,-11.0
32075,54.5
32076,0.0
32077,-9.0
32078,-10.5
32085,-4.5
32093,0.0
32094,-1.0
32095,38.0
32096,-1.0
32097,142.0
32099,-10.5
32103,-25.5
32104,-11.5
32108,-0.5
32110,-12.0
32112,11.5
32113,72.0
32114,-0.5
32115,171.0
32117,147.5
32118,70.0
32119,0.0
32122,0.0
32123,-0.5
32124,-10.5
32126,2113.5
32127,-1.0
32128,-10.5
32133,-1.5
32134,-10.5
32135,-10.5
32138,72.0
32139,-0.5
32140,-4.5
32145,27.5
32146,-0.5
32151,-0.5
32153,-72.0
32158,-9.0
32159,-0.5
32160,-1.5
32163,-1.5
32165,141.5
32167,63.0
32172,304.5
32173,200.0
32175,-1.5
32178,-10.5
32179,-10.5
32185,1621.0
32186,0.0
32193,228.0
32197,-30.0
32202,43.5
32203,0.0
32207,69.5
32209,-12.0
32216,-34.5
32222,23.0
32223,285.0
32225,706.0
32229,48.5
32230,-6.0
32231,1538.0
32232,-10.5
32236,-9.0
32237,118.0
32239,706.5
32240,-11.0
32243,17.0
32244,-10.5
32245,389.0
32247,70.5
32248,1233.0
32256,-9.0
32257,-9.0
32261,819.5
32262,0.0
32263,143.0
32264,0.0
32267,121.0
32272,-72.0
32273,11.0
32274,-10.5
32280,0.0
32281,-1.5
32285,-11.5
32293,0.0
32294,-10.5
32297,63.0
32299,-19.5
32300,-1.5
32303,579.0
32310,-12.0
32318,103.5
32319,-21.0
32320,-10.5
32321,402.0
32326,60.5
32327,140.0
32328,71.0
32334,-28.5
32338,-10.5
32341,240.0
32347,138.0
32348,314.5
32349,-10.5
32350,-10.5
32351,229.0
32352,1374.0
32353,144.0
32361,-1.0
32362,-11.0
32363,-12.0
32365,724.5
32366,-6.0
32369,1043.5
32372,-1.5
32373,130.5
32374,-0.5
32375,54.0
32378,72.0
32379,-10.5
32380,-45.5
32383,-0.5
32384,445.5
32385,134.5
32392,492.5
32393,54.5
32394,-10.5
32395,1328.5
32396,-1.0
32397,199.0
32398,-1.5
32401,-3.0
32402,45.0
32403,-1.0
32404,135.0
32405,-1.0
32406,65.5
32409,127.5
32410,-4.5
32411,-0.5
32412,326.5
32413,109.5
32416,63.0
32417,142.5
32418,-72.0
32421,491.0
32422,-3.0
32426,-10.5
32427,-10.5
32431,547.5
32432,197.5
32433,-9.0
32434,139.5
32435,-11.0
32440,70.5
32441,-17.5
32445,1206.5
32446,-10.5
32450,134.5
32452,-10.5
32453,-10.5
32455,-9.0
32456,500.5
32457,65.5
32461,-10.5
32462,-10.5
32465,-0.5
32466,-9.0
32468,-10.5
32471,174.5
32475,356.0
32477,3957.0
32479,-13.5
32480,97.5
32486,-11.5
32487,-18.5
32488,-11.0
32489,44.0
32491,-0.5
32492,0.0
32495,107.5
32497,-10.5
32498,-25.0
32499,-10.5
32505,114.0
32507,0.0
32514,-7.5
32516,70.5
32517,0.0
32518,0.0
32519,114.5
32520,50.5
32526,-0.5
32530,-64.0
32536,54.0
32537,231.5
32538,-7.5
32539,150.0
32540,0.0
32541,-10.5
32545,80.5
32548,282.0
32549,19.5
32550,-1.0
34148,57.5
34149,2850.0
34162,250.0
34163,103.0
34174,136.0
34182,-72.0
34189,-29.5
34200,175.0
34201,-37.0
34216,104.5
34223,240.5
34239,123.0
34245,111.5
34258,-24.0
34262,277.0
34266,174.0
34276,-33.0
34280,-42.0
34296,51.0
34297,-72.0
34323,-40.5
34364,120.0
34387,-64.0
34373,144.0
34388,-72.0
34409,22.5
34420,-15.5
34438,-34.0
34443,-23.5
34449,38.0
34488,468.0
34552,-29.5
34560,-10.5
34579,-27.0
34582,-72.0
34584,-72.0
34601,-42.0
34603,8.0
34619,201.0
34620,-24.5
34628,-23.0
34651,-72.0
34710,-47.5
34716,42.0
34727,-25.0
34748,-10.0
34767,51.5
34769,-8.0
34776,-47.0
34779,-72.0
34788,260.5
34807,-10.0
34849,-17.0
34874,700.5
34884,-23.5
34910,-8.5
34912,97.5
34913,-28.0
34915,1162.5
34920,72.0
34922,-32.5
34935,-4.5
34957,-67.5
34958,-24.0
34959,-4.5
34960,-57.5
34972,-5.0
34978,-23.0
34982,554.5
34991,-25.5
34994,-14.0
34997,-72.0
35011,396.5
35024,35.0
35032,-12.5
35033,22.0
35034,-41.5
35035,-14.0
35036,-12.5
35037,-11.5
35038,-12.5
35053,275.5
35054,423.5
35057,-2.5
35058,-42.0
35063,-3.5
35067,-3.0
35069,174.0
35070,-1.5
35071,58.0
35095,256.5
35096,106.5
35097,-1.5
35098,70.0
35099,-0.5
35100,300.0
35101,-1.5
35106,-1.0
35107,245.5
35108,258.0
35117,332.0
35121,382.0
35123,71.5
35127,0.0
35128,0.0
35129,70.0
35146,-0.5
35148,0.0
35149,-1.5
35151,0.0
35159,91.5
35163,218.5
35164,74.5
35165,104.5
35166,-10.5
35167,311.5
35168,197.0
35171,-7.5
35172,-0.5
35173,40.0
35174,-63.5
35180,0.0
35181,0.0
35184,531.0
35188,197.5
35190,-10.5
35192,-10.5
35194,175.5
35195,-3.0
35196,-9.0
35197,-0.5
35198,-12.5
35201,342.5
35202,528.0
35205,-1.0
35206,-10.5
35210,-4.5
35216,-11.0
35218,-11.5
35219,-11.5
35220,-9.0
35221,140.5
35224,0.0
35226,-12.5
35227,180.0
35228,-0.5
35232,96.5
35233,168.0
35234,-70.5
35239,99.0
35244,99.0
35247,63.0
35249,-10.5
35256,-11.5
35259,-16.5
35267,324.0
35268,-9.0
35270,-14.0
35272,-1.5
35273,-10.5
35275,-11.0
35278,127.5
35279,229.5
35281,879.5
35283,131.0
35293,-6.0
35294,-3.0
35299,-10.5
35300,-12.0
35304,462.0
35307,147.5
35309,-7.5
35314,0.0
35315,144.0
35321,-18.0
35322,64.5
35326,393.5
35330,-0.5
35334,-41.5
35337,-1.0
35341,-10.5
35351,-1.0
35357,0.0
35359,-10.5
35361,322.0
35362,-11.5
35365,-10.5
35368,214.0
35369,-0.5
35370,111.0
35371,0.0
35375,64.5
35377,-10.5
35378,-12.0
35382,-0.5
35383,202.0
35384,-1.0
35389,-11.0
35392,-0.5
35393,107.0
35394,80.5
35395,-11.5
35396,-14.0
35401,-13.5
35403,-12.5
35404,-11.5
35407,-0.5
35408,-3.0
35409,-10.5
35413,-10.5
35414,0.0
35415,159.5
35417,-13.5
35418,-12.5
35420,0.0
35425,371.0
35426,-0.5
35427,-1.0
35430,-10.5
35435,62.5
35440,-11.0
35444,71.5
35445,-10.5
35446,-11.5
35451,0.0
35452,189.5
35455,-0.5
35457,66.0
35458,121.0
35461,103.5
35464,-1.0
35465,0.0
35466,-11.0
35467,-1.0
35468,65.5
35469,0.0
35470,476.0
35471,-12.0
35474,-3.0
35475,72.0
35476,0.0
35479,-0.5
35480,-9.0
35481,-12.5
35485,-13.5
35486,51.0
35489,-3.0
35490,72.0
35493,-1.5
35494,145.5
35495,-1.5
35505,-10.5
35506,-0.5
35507,-10.5
35517,385.0
35518,-1.5
35519,214.0
35520,57.0
35521,215.5
35522,-12.0
35523,357.0
35524,0.0
35528,-1.0
35533,0.0
35534,402.5
35535,0.0
35538,437.0
35539,825.5
35545,-10.5
35551,-6.0
35552,-9.0
35553,250.5
35558,-10.5
35565,30.0
35566,63.0
35571,-43.0
35574,553.5
35583,-27.5
35592,136.5
35597,-3.0
35600,9.0
35601,20.5
35604,-0.5
35605,-1.0
35614,-10.5
35615,0.0
35617,94.5
35618,2146.5
35621,51.0
35626,-1.5
35632,-4.5
35634,0.0
35639,121.0
35640,-1.5
35644,174.5
35645,34.0
35646,276.0
35647,71.5
35650,-1.0
35651,-1.5
35652,88.0
35661,-10.5
35662,-11.0
35665,213.5
35666,71.0
35667,72.0
35669,75.0
35673,613.5
35674,274.0
35675,-10.5
35679,341.0
35680,58.5
35685,306.5
35688,-0.5
35689,30.0
35693,108.0
35697,200.5
35698,-3.0
35699,-60.5
35704,426.0
35705,-4.5
35706,141.5
35707,66.0
35708,-10.5
35709,-10.5
35714,144.0
35715,-0.5
35720,33.0
35721,71.0
35722,-0.5
35724,51.0
35728,69.0
35729,72.0
35730,419.0
35736,-1.0
35743,-0.5
35744,0.0
35745,714.5
35746,-11.0
35750,-3.0
35751,65.5
35752,-6.0
35754,-12.0
35759,183.0
35760,0.0
35768,71.0
35771,126.0
35772,-10.5
35774,79.5
35776,842.5
35777,-10.5
35781,583.0
35785,0.0
35786,345.0
35787,-62.5
35788,147.5
35794,262.0
35796,85.5
35797,-11.0
35800,0.0
35803,69.5
35804,-17.5
35807,-1.5
35812,57.0
35813,-0.5
35816,13.5
35817,-11.0
35824,54.0
35828,280.5
35829,-10.5
35834,0.0
35836,-69.5
35839,-10.5
35842,-1.5
35847,-12.0
35851,-18.5
35852,-19.0
35854,-1.0
35858,-1.5
35859,-1.0
35862,-10.5
35866,1200.0
35869,0.0
35873,47952.0
35874,0.0
35878,283.0
35882,-10.5
35888,15956.5
35889,365.5
35890,0.0
35891,-10.5
35892,-10.5
35895,120.5
35899,510.5
35900,-22.0
35903,470.5
35906,69.0
35907,-29.0
35910,9657.0
35911,104.0
35912,135.0
35913,-1.0
35915,-12.5
35917,210.5
35919,2068.0
35920,-10.5
35921,-11.0
35925,72.0
35928,375.0
35929,-43.0
35932,98.5
35933,486.0
35934,72.0
35936,407.0
35937,-72.0
35939,669.0
35940,-10.5
35941,-10.5
35942,1602.5
35944,319.0
35946,318.0
35949,2780.5
35950,325.0
35951,-0.5
35952,141.0
35956,70.0
35958,257.0
35963,752.5
35964,283.0
35965,140.0
35966,38.0
35969,462.5
35971,40.0
35972,1319.0
35976,374.5
35977,-10.5
35978,-21.0
35979,-0.5
35980,-0.5
35981,69.5
35984,367.5
35986,135.0
35987,349.5
35988,71.0
35989,1179.0
35990,1.5
35994,-10.5
35993,138.0
35996,255.0
35997,71.0
35998,-10.5
36001,259.5
36002,-10.5
36003,-10.5
36004,504.5
36006,-11.0
36007,19.5
36008,-72.0
36011,-44.5
36012,-10.5
36016,169.0
36017,0.0
36019,135.0
36020,-11.5
36021,-17.5
36025,4.0
36026,-68.0
36027,-10.5
36028,-10.5
36029,147.5
36032,-1.5
36034,-10.5
36035,-44.5
36037,-0.5
36040,69.0
36041,-1.0
36042,-10.5
36043,-18.0
36047,-7.5
36048,-10.5
36049,1242.0
36050,-9.0
36052,56.0
36053,-14.5
36055,203.5
36057,-11.5
36058,-10.5
36059,-10.5
36060,-39.5
36063,-0.5
36064,391.5
36065,-11.5
36069,646.5
36070,423.5
36075,-13.0
36076,-13.0
36080,-13.5
36081,-10.5
36083,-13.5
36084,-10.5
36087,-10.5
36088,-10.5
36091,-12.5
36100,-12.5
36107,-18.0
36110,-10.5
36112,51.0
36115,102.5
36118,192.0
36121,-20.0
36122,-22.0
36123,-14.5
36124,-13.0
36125,48.5
36131,1070.0
36132,-10.5
36137,-24.0
36140,-10.5
36144,626.5
36145,71.5
36147,2862.5
36148,-1.0
36151,52.0
36156,268.0
36157,3.0
36162,-15.0
36178,-7.5
36188,-10.5
36195,133.5
36196,-1.5
36197,356.0
36202,60.5
36203,434.0
36206,163.0
36209,1949.0
36210,207.5
36211,27.0
36212,-10.5
36217,192.0
36226,204.0
36227,174.5
36228,-10.5
36231,63.0
36232,1785.5
36238,-3.0
36240,1008.0
36241,406.0
36244,236.5
36247,-11.0
36248,-10.5
36250,33.0
36251,245.0
36252,-10.5
36253,51.0
36258,-11.0
36261,-11.5
36264,-9.0
36265,-10.5
36267,241.5
36269,1605.5
36270,-10.5
36271,-10.5
36272,-16.5
36275,-10.5
36279,-12.0
36280,-10.5
36284,-10.5
36285,-10.5
36286,215.0
36288,210.0
36290,-11.5
36293,113.5
36294,135.5
36299,-12.0
36301,135.5
36303,568.0
36306,142.5
36309,332.5
36311,-12.0
36313,-10.5
36316,-11.0
36324,-14.0
36325,-55.0
36329,94.5
36333,-43.5
36337,282.5
36339,-24.0
36340,43.0
36341,458.0
36342,-18.5
36343,36.0
36344,-19.0
36346,-10.5
36351,64.0
36352,129.0
36354,609.0
36355,-11.0
36356,-10.5
36357,1204.5
36358,1143.5
36359,-11.0
36362,-10.5
36365,39.0
36366,68.0
36367,-10.5
36369,66.0
36374,-58.0
36375,708.5
36376,-0.5
36378,-12.5
36382,-10.5
36383,-14.5
36384,-1.5
36389,-34.0
36393,-65.5
36394,-72.0
36406,123.0
36407,5608.0
36411,635.0
36414,-11.0
36416,500.0
37035,-72.0
37036,-72.0
37038,-72.0
37039,-72.0
37057,1003.5
37061,523.0
37063,-72.0
37064,-37.5
37066,-72.0
37076,80.0
37081,117.0
37082,138.0
37083,403.0
37084,108.0
37085,-72.0
37091,585.0
37098,-59.0
37099,120.0
37103,302.0
37104,-67.0
37105,2059.5
37107,-10.5
37108,-72.0
37112,-36.0
37115,97.0
37116,486.5
37117,-4.5
37118,-6.0
37119,536.0
37121,72.0
37127,5.0
37128,47.0
37134,25.5
37136,418.0
37137,258.5
37138,10.5
37140,36.0
37142,-55.0
37143,-51.0
37144,-27.5
37145,-23.0
37146,1294.0
37147,859.5
37156,-58.5
37159,-18.5
37161,41.0
37173,601.0
37182,-33.0
37188,-39.0
37189,-54.0
37194,-72.0
37196,-19.0
37197,160.0
37198,-27.0
37200,6.0
37203,-42.0
37204,7.0
37205,-2.0
37206,455.5
37208,-67.0
37212,198.0
37214,57.0
37215,324.0
37216,-42.5
37217,22.5
37218,31.5
37219,-72.0
37220,466.0
37224,89.0
37225,-4.5
37226,-37.5
37227,17.0
37229,202.5
37230,-8.0
37232,-42.0
37234,-34.5
37236,32.0
37237,60.0
37252,-12.5
37260,-8.0
37266,-26.5
37277,-8.0
37281,124.5
37284,-22.0
37290,62.0
37293,-48.5
37298,-60.0
37299,94.0
37300,-38.5
37301,-13.0
37303,-41.5
37305,-8.5
37306,-47.5
37309,-44.0
37313,-42.5
37310,-72.0
37314,-22.0
37316,51.0
37318,-46.0
37322,1.0
37325,63.0
37327,-42.5
37328,-25.0
37329,0.0
37350,-14.0
37351,-26.0
37359,-47.5
37371,-6.0
37384,-28.5
37406,-11.0
37403,-65.0
37415,-51.5
37416,99.0
37417,-12.0
37418,-43.0
37424,-25.0
37425,-46.5
37445,357.0
37450,-19.5
37453,-41.5
37454,-45.5
37458,-24.5
37516,-33.0
37517,-39.0
37519,11.0
37520,-59.5
37523,-32.5
37524,268.0
37525,-14.0
37632,-47.0
37653,3702.5
37710,229.5
37715,-27.5
37723,23.0
37726,-46.5
37752,-56.5
37773,-12.5
37442,-61.0
37479,-72.0
37487,-57.0
37518,-32.0
37526,-72.0
37791,50.0
37600,-72.0
37794,-12.5
37838,-29.0
37841,210.5
37871,-2.0
37881,-56.0
37887,-24.0
37898,61.5
37899,-18.5
37900,-9.5
37905,-63.0
37922,2069.0
37944,4.0
37980,396.0
38003,-72.0
38010,-63.0
38027,-10.5
38032,60.0
38060,-18.5
38061,454.5
38078,-51.0
38103,-16.5
38108,-72.0
38114,58.0
38123,416.5
38128,-1.5
38133,115.5
38135,355.0
38136,203.0
38137,58.0
38139,-12.0
38143,-7.0
38148,-13.0
38149,-23.0
38151,-14.5
38153,-7.5
38159,-57.5
38160,-4.5
38162,86.5
38163,20.5
38164,-18.0
38165,-1.5
38166,-13.5
38170,-52.0
38172,592.5
38174,132.0
38177,47.0
38180,-15.5
38181,339.5
38182,0.0
38183,0.0
38185,-0.5
38186,176.0
38187,-3.5
38189,-4.5
38190,180.0
38191,264.0
38197,42.0
38198,-12.0
38205,102.0
38207,-12.5
38211,147.5
38212,-7.5
38269,-7.5
38270,39.0
38309,70.0
38311,126.5
38312,66.0
38314,64.5
38316,-6.0
38319,38198.0
38323,-17.5
38324,545.5
38325,-18.5
38328,0.0
38333,-46.0
38337,72.0
38343,72.0
38347,-10.5
38349,497.5
38350,-15.0
38352,157.5
38355,0.0
38359,166.5
38360,155.0
38361,-10.5
38363,0.0
38368,0.0
38369,0.0
38370,0.0
38371,399.5
38374,22.5
38378,617.5
38379,70.5
38380,-6.0
38383,-11.0
38384,-71.5
38388,190.5
38389,17.0
38390,-10.5
38393,-1.5
38397,-11.0
38400,870.0
38401,697.5
38402,546.5
38403,-10.5
38406,68.0
38407,144.0
38408,0.0
38413,-7.5
38418,-12.0
38422,23.0
38424,-7.5
38425,0.0
38429,-12.5
38430,-10.5
38434,0.0
38435,-10.5
38437,-31.5
38441,-11.0
38442,-11.5
38445,-10.5
38446,-11.0
38447,-10.5
38449,320.0
38450,177.0
38451,-10.5
38454,0.0
38455,0.0
38456,-9.0
38457,137.0
38458,557.0
38459,0.0
38465,468.0
38468,-10.5
38469,-10.5
38470,-14.5
38474,24939.0
38475,413.0
38476,1494.5
38477,297.5
38478,48.5
38479,-10.5
38480,-10.5
38481,72.5
38484,143.5
38485,56073.5
38486,633.0
38487,110.0
38488,2616.0
38489,562.5
38493,0.0
38494,0.0
38495,0.0
38497,-11.0
38499,141.5
38500,-10.5
38501,-11.0
38506,824.0
38507,285.5
38508,768.5
38509,592.0
38510,0.0
38513,-10.5
38514,-10.5
38515,-11.0
38516,-10.5
38519,548.0
38520,284.5
38521,1253.0
38522,148.5
38524,-11.0
38525,-10.5
38526,81.0
38527,483.0
38528,-10.5
38529,-10.5
38530,-10.5
38537,725.5
38538,252.5
38539,0.0
38540,-42.0
38541,-11.5
38542,-12.5
38543,-12.0
38544,-11.5
38545,-10.5
38551,-12.5
38552,-10.5
38553,-12.5
38554,-10.5
38560,-11.0
38564,140.0
38565,37.0
38567,-10.5
38568,131.5
38572,234.0
38573,87.0
38574,329.0
38575,-12.5
38576,-10.5
38578,653.0
38579,-12.0
38580,-10.5
38585,711.0
38586,251.0
38587,-14.0
38588,-11.5
38589,419.5
38591,-15.5
38592,445.5
38593,-12.5
38597,40.5
38599,-10.5
38601,1168.5
38603,-11.5
38604,-10.5
38605,-16.5
38606,32.0
38608,-11.0
38609,16.5
38613,589.0
38614,-10.5
38615,-11.5
38618,-10.5
38619,-11.0
38622,380.0
38624,-11.5
38625,47.5
38628,-11.5
38630,-10.5
38633,633.5
38636,28.5
38637,-11.0
38642,257.0
38643,-10.5
38644,51.0
38646,8.0
38651,-15.0
38654,135.0
38657,-23.0
38658,-13.5
38659,-28.0
38662,-10.5
38665,264.0
38670,-13.5
38671,-10.5
38672,550.5
38673,-17.5
38674,-14.0
38675,-12.5
38676,-13.5
38677,50.0
38685,3175.0
38686,-15.0
38690,-28.5
38693,-10.5
38694,138.5
38699,-10.5
38700,-11.0
38708,1003.0
38714,38.5
38719,794.0
38722,-10.5
38723,-28.5
38724,87.0
38733,-11.0
38742,396.5
38746,215.5
38759,-33.5
38765,-10.5
38773,716.5
38774,285.5
38775,573.5
38776,135.0
38777,181.0
38779,-14.5
38782,42.0
38788,-10.5
38799,285.0
38804,-35.0
38805,222.5
38806,-10.5
38816,-10.5
38825,679.0
38826,-3.0
38827,443.5
38835,24.0
38843,-11.0
38845,263.5
38846,72.0
38848,-10.5
38862,872.0
38863,491.0
38866,-26.0
38870,1628.0
38873,-10.5
38875,595.5
38876,1428.0
38877,38.5
38878,-11.5
38879,-10.5
38882,367.0
38883,1141.0
38884,830.0
38885,186.0
38886,-11.0
38887,-11.5
38890,2271.0
38891,41.0
38892,-10.5
38893,-10.5
38894,-10.5
38895,-37.5
38896,-11.5
38900,144.0
38904,-10.5
38905,-10.5
38908,1055.0
38909,1349.0
38910,144.0
38911,69.0
38912,1670.0
38913,-11.0
38921,-10.5
38922,-11.0
38929,-11.5
38930,1040.5
38933,903.0
38934,574.0
38935,818.5
38936,1690.5
38938,-10.5
38939,-19.5
38946,-12.0
38947,132.5
38948,-10.5
38949,-15.0
38954,1856.5
38955,26.5
38958,928.5
38959,565.5
38961,-11.0
38963,111.0
38966,-12.5
38967,-10.5
38970,66.5
38971,-10.5
38972,-10.5
38976,-10.5
38977,-17.5
38979,63.0
38982,-15.0
38984,-11.5
38985,-10.5
38986,33.5
38991,142.5
39015,-49.0
39026,440.0
39028,776.5
39029,-26.0
39035,-10.5
39036,78.0
39037,147.5
39043,591.0
39044,205.5
39049,-17.5
39050,-61.0
39051,-17.5
39052,-16.0
39053,-14.0
39054,-14.0
39055,-14.0
39074,497.5
39075,25.0
39086,-10.5
39089,-10.5
39092,-51.0
39096,-32.0
39105,58.5
39107,349.0
39109,2294.5
39115,785.0
39125,-10.5
39128,57.0
39131,-11.5
39132,-11.0
39133,-10.5
39140,144.0
39146,263.0
39152,-10.5
39155,72.0
39157,-24.5
39161,0.0
39169,-10.5
39174,-10.5
39179,14.5
39180,-48.0
39184,77.5
39190,326.0
39191,47.0
39193,288.0
39199,833.0
39200,86.0
39211,536.0
39212,3618.5
39223,543.5
39230,182.5
39231,-6.0
39232,72.0
39235,122.0
39236,-10.5
39242,4000.0
39243,0.0
39245,-10.5
39252,-72.0
39255,55.0
39256,42.0
39260,531.0
39264,191.0
39265,457.5
39266,87.0
39268,-10.5
39272,332.5
39273,48.5
39277,192.0
39278,-10.5
39279,545.0
39281,-72.0
39284,-70.5
39287,284.0
39288,273.0
39291,69.0
39292,1089.5
39308,91.0
39326,-14.5
39335,0.0
39336,-72.0
39339,-21.0
39340,735.5
39342,-32.0
39345,-39.0
39346,99.5
39350,-28.5
39353,247.0
39354,-18.0
39357,186.0
39360,450.5
39361,47.5
39362,-10.5
39367,-32.0
39370,1737.0
39373,3716.0
39375,53.0
39377,-12.0
39378,-51.0
39379,-10.5
39380,0.0
39382,371.0
39383,178.5
39385,138.0
39386,0.0
39388,270.0
39389,-10.5
39390,451.0
39391,-10.5
39393,420.5
39395,35.5
39396,72.0
39398,-54.0
39399,-66.0
39401,139.5
39411,718.0
39414,140.5
39417,0.0
39420,37.0
39423,69.5
39425,351.5
39432,-42.0
39434,1264.5
39435,237.0
39443,0.0
39446,335.0
39447,0.0
39448,0.0
39451,0.0
39457,232.0
39458,0.0
39459,-10.5
39469,-7.5
39471,0.0
39473,68.0
39474,-72.0
39480,72.0
39485,328.0
39486,58.5
39487,-72.0
39492,57.0
39493,0.0
39495,-6.0
39502,0.0
39505,202.5
39506,764.0
39510,0.0
39511,-72.0
39513,-67.5
39514,273.0
39517,364.0
39518,163.0
39519,0.0
39523,0.0
39534,0.0
39536,71.5
39542,-16.5
39545,175.0
39546,235.0
39550,-7.5
39555,0.0
39563,-3.0
39568,0.0
39569,816.0
39570,-11.5
39575,58.5
39576,0.0
39579,0.0
39583,-16.5
39584,-14.5
39585,-13.0
39591,0.0
39594,-10.5
39597,211.0
39598,291.5
39601,-9.0
39602,23.0
39607,0.0
39608,0.0
39609,126.5
39613,224.5
39618,144.0
39619,0.0
