Facebook_news_id (by hour),Facebook_avg_popularity (by hour)
67411,64.91666666666667
67412,26.3125
67414,225.66666666666666
67416,754.7916666666666
67417,134.41666666666666
67418,7.125
67421,68.9375
67424,9.104166666666666
67425,26.1875
67426,27.208333333333332
67429,422.875
67431,30.083333333333332
67432,215.5
67433,1139.0625
67434,60.25
67435,24.0
67437,-0.5
67439,950.2708333333334
67441,-0.5
67443,195.70833333333334
67444,415.0625
67446,258.0625
67449,29.833333333333332
67451,1798.875
67452,204.27083333333334
67453,5388.3125
67455,54.041666666666664
67456,120.08333333333333
67457,151.35416666666666
67458,33.520833333333336
67459,8.270833333333334
67460,149.29166666666666
67461,67.77083333333333
67462,225.08333333333334
67464,6862.083333333333
67465,40.458333333333336
67467,5996.520833333333
67468,8.875
67469,1723.75
67472,349.8541666666667
67473,67.91666666666667
67474,6.458333333333333
67475,83.5625
67476,-0.0625
67478,148.77083333333334
67480,531.0833333333334
67481,1120.2916666666667
67482,1064.4583333333333
67483,1426.5625
67484,314.5625
67485,36.520833333333336
67487,34.729166666666664
67488,2254.9583333333335
67489,2422.7083333333335
67490,5.25
67491,76.625
67492,3.0
67493,757.2916666666666
67494,2026.8958333333333
67495,-0.2916666666666667
67496,13.541666666666666
67498,26.4375
67499,3.9166666666666665
67500,1.4166666666666667
67501,3170.3958333333335
67502,2.4166666666666665
67503,9104.541666666666
67504,43.208333333333336
67505,26.5
67506,-0.2916666666666667
67508,35333.020833333336
67511,33.75
67512,-0.7291666666666666
67513,56.229166666666664
67514,6386.5
67516,83.125
67518,36.333333333333336
67521,8.291666666666666
67522,194.27083333333334
67523,181.1875
67524,67.5
67525,-0.6875
67526,1092.8333333333333
67528,23.770833333333332
67529,6780.5
67530,-0.6458333333333334
67531,812.0
67533,1.0
67534,69.6875
67535,13.270833333333334
67536,291.9375
67537,22.5
67539,1.7916666666666667
67541,1149.7083333333333
67543,981.5625
67544,213.29166666666666
67545,52.75
67546,216.79166666666666
67547,45.875
67548,25680.5625
67551,4414.270833333333
67552,10.208333333333334
67553,64.04166666666667
67510,1622.75
67554,2.0
67555,493.6458333333333
67556,-0.041666666666666664
67557,4.458333333333333
67558,58.979166666666664
67560,120.33333333333333
67561,10.208333333333334
67562,7.729166666666667
67563,801.0
67564,190.54166666666666
67565,-0.020833333333333332
67566,-0.041666666666666664
67567,-0.5
67568,33.75
67569,-0.041666666666666664
67570,433.9166666666667
67571,45.583333333333336
67572,636.0416666666666
67573,32.625
67574,1593.0
67575,7.25
67578,442.7708333333333
67579,9087.4375
67580,53.895833333333336
67581,51.208333333333336
67582,206.66666666666666
67583,519.5625
67584,-3.0
67585,643.6875
67586,78.4375
67587,-0.1875
67588,40.604166666666664
67589,124.875
67590,133.29166666666666
67593,2.5208333333333335
67594,4.5
67595,26.791666666666668
67598,82.27083333333333
67599,190.10416666666666
67600,165.54166666666666
67604,60.895833333333336
67606,129.95833333333334
67609,1263.4166666666667
67610,33.145833333333336
67611,429.9791666666667
67612,648.375
67615,60.6875
67616,39.854166666666664
67617,0.0
67618,-0.5
67619,0.0
67623,1.75
67624,21.916666666666668
67625,-0.0625
67626,5.8125
67627,-0.0625
67628,407.6666666666667
67629,7.666666666666667
67630,48.541666666666664
67631,654.7291666666666
67633,1969.1666666666667
67634,193.64583333333334
67635,42.895833333333336
67636,111.47916666666667
67637,289.375
67638,4.083333333333333
67640,909.5208333333334
67641,63.0
67642,98.72916666666667
67643,-0.5
67645,387.0208333333333
67646,2810.6666666666665
67647,-0.5208333333333334
67649,359.4791666666667
67650,57.979166666666664
67651,64.45833333333333
67652,275.7708333333333
67653,213.375
67654,571.7291666666666
67656,5.354166666666667
67657,4485.791666666667
67658,-0.375
67660,3865.3125
67661,7.5
67662,36.666666666666664
67663,14.5
67664,8.208333333333334
67665,64.04166666666667
67666,696.2708333333334
67667,345.2708333333333
67668,26.458333333333332
67670,31.020833333333332
67671,123.70833333333333
67672,319.3333333333333
67673,9982.25
67674,955.4583333333334
67675,29.9375
67676,2.75
67678,203.64583333333334
67679,328.2708333333333
67680,629.6041666666666
67681,18.6875
67682,314.4583333333333
67685,369.375
67686,11.0625
67688,78.875
67689,5.104166666666667
67691,1060.3541666666667
67692,398.9583333333333
67693,3422.6875
67694,64.91666666666667
67695,37.083333333333336
67696,37.666666666666664
67697,728.0208333333334
67698,1238.0416666666667
67699,139.04166666666666
67700,4520.770833333333
67701,5333.5625
67702,4564.875
67703,178.64583333333334
67704,162.0625
67705,6540.979166666667
67707,-0.7916666666666666
67709,2139.25
67710,569.7291666666666
67711,21.375
67712,7.75
67715,606.4791666666666
67716,625.8125
67717,118.04166666666667
67718,5614.583333333333
67719,639.2291666666666
67720,-0.75
67721,298.3958333333333
67722,196.77083333333334
67723,24.6875
67724,881.875
67726,168.60416666666666
67727,248.72916666666666
67728,96.47916666666667
67729,119.77083333333333
67730,1085.8541666666667
67731,380.6041666666667
67732,24.708333333333332
67733,560.4791666666666
67734,1790.875
67736,6.125
67737,903.9791666666666
67738,-0.7083333333333334
67739,25.770833333333332
67740,-0.7291666666666666
67742,12751.520833333334
67743,527.5833333333334
67744,196.70833333333334
67745,244.89583333333334
67746,8.083333333333334
67747,-0.7083333333333334
67748,-0.7083333333333334
67749,131.875
67750,140.8125
67751,149.47916666666666
67753,73.72916666666667
67754,-0.6666666666666666
67755,32.1875
67756,96.9375
67757,2284.2708333333335
67758,-0.6875
67760,224.0625
67761,22.979166666666668
67762,-0.6875
67763,4.0
67764,10.6875
67765,21.041666666666668
67766,1.7083333333333333
67767,60.333333333333336
67768,42.6875
67769,9283.020833333334
67770,63.6875
67771,-0.625
67772,120.85416666666667
67773,391.8333333333333
67774,44.0625
67775,1099.5
67776,-2.3541666666666665
67778,888.3541666666666
67779,24.75
67780,42.833333333333336
67781,34.125
67782,207.54166666666666
67783,40.1875
67784,-0.6041666666666666
67785,110.72916666666667
67787,528.375
67788,1.8333333333333333
67789,75.08333333333333
67790,20.104166666666668
67791,-0.5833333333333334
67792,807.375
67793,56.0625
67794,118.3125
67795,-3.0
67796,13.791666666666666
67797,-0.5416666666666666
67799,310.75
67800,85.39583333333333
67801,36.583333333333336
67802,437.1666666666667
67803,17.5625
67804,135.0625
67805,1052.0208333333333
67806,251.3125
67807,22.333333333333332
67808,1024.9583333333333
67809,198.875
67810,10.604166666666666
67812,3515.0625
67813,-0.7083333333333334
67814,-0.5833333333333334
67816,15.291666666666666
67817,331.8541666666667
67818,68.79166666666667
67821,860.8125
67822,50.625
67823,381.4791666666667
67825,679.625
67826,406.0833333333333
67827,494.75
67828,2.75
67829,1075.5833333333333
67830,86.95833333333333
67831,6231.625
67832,948.6458333333334
67833,50.0
67834,39.8125
67835,4.416666666666667
67836,973.75
67838,569.6041666666666
67839,1627.9791666666667
67840,14.729166666666666
67841,-0.5
67842,703.3958333333334
67843,34.1875
67844,-0.5
67845,3.6041666666666665
67846,1779.5208333333333
67847,64.625
67848,34.041666666666664
67849,148.54166666666666
67850,-0.6666666666666666
67851,27.145833333333332
67852,98.5625
67854,758.7291666666666
67855,33.8125
67856,555.9375
67859,1060.3958333333333
67861,195.1875
67864,2005.375
67865,37.166666666666664
67869,43.125
67870,-0.5208333333333334
67871,7918.645833333333
67872,494.8541666666667
67874,10.0625
67875,304.9166666666667
67876,573.125
67877,1900.6666666666667
67878,74.10416666666667
67879,1506.0833333333333
67880,258.6041666666667
67881,4059.3958333333335
67882,411.7708333333333
67883,86.08333333333333
67884,751.1666666666666
67886,23.895833333333332
67887,181.375
67891,-1.5
67893,-1.625
67897,13.395833333333334
67898,92.5625
67899,47.583333333333336
67900,72.16666666666667
67901,47.041666666666664
67902,13.416666666666666
67903,11.0
67905,359.5625
67906,46.395833333333336
67907,130.0
67908,4.9375
67909,191.91666666666666
67910,172.95833333333334
67912,3872.8333333333335
67913,2.875
67914,417.8333333333333
67917,1086.1666666666667
67918,1.25
67919,742.4583333333334
67920,298.5625
67921,60.958333333333336
67922,171.14583333333334
67924,4261.270833333333
67925,179.0625
67926,222.75
67928,39.395833333333336
67929,25.604166666666668
67930,48.4375
67931,65.375
67932,112.125
67933,3152.3333333333335
67934,892.75
67935,258.7291666666667
67936,3336.25
67937,68.89583333333333
67939,433.1041666666667
67940,207.04166666666666
67941,1813.5
67942,-2.0208333333333335
67944,445.3958333333333
67945,70.45833333333333
67946,133.9375
67947,1610.9583333333333
67948,296.4791666666667
67949,3955.8541666666665
67951,106.625
67952,62.770833333333336
67953,111.47916666666667
67954,399.5416666666667
67956,589.2708333333334
67959,846.8333333333334
67960,445.5833333333333
67962,30.375
67963,1244.4791666666667
67964,399.9375
67966,181.72916666666666
67967,371.2291666666667
67968,76.375
67969,147.77083333333334
67970,4596.354166666667
67972,113.91666666666667
67975,38.791666666666664
67977,2156.0208333333335
67978,9.041666666666666
67979,878.7916666666666
67980,2786.7708333333335
67981,249.9375
67983,2.8125
67988,69.27083333333333
67990,44.3125
67995,317.9375
67996,566.6458333333334
67998,47.0625
67999,20.9375
68001,269.125
68002,105.60416666666667
68003,1.4583333333333333
68004,221.35416666666666
68005,8.375
68007,20.979166666666668
68010,-1.375
68011,158.72916666666666
68013,502.3125
68014,336.4166666666667
68015,-1.5833333333333333
68016,546.9166666666666
68018,218.41666666666666
68020,2090.6458333333335
68021,-0.14583333333333334
68022,-2.0
68023,-3.0
68024,3471.0625
68025,328.8541666666667
68026,27.9375
68027,506.875
68028,349.125
68030,2395.625
68031,-0.5208333333333334
68032,2432.2083333333335
68033,-0.0625
68034,-0.0625
68035,28.125
68036,543.4791666666666
68037,318.6041666666667
68038,12.458333333333334
68040,188.25
68041,251.72916666666666
68042,354.5416666666667
68043,21.666666666666668
68045,41.395833333333336
68049,-0.5
68050,36.333333333333336
68051,2415.2291666666665
68052,55.958333333333336
68054,13.625
68056,1149.4375
68057,-3.0
68058,127.58333333333333
68059,51.791666666666664
68060,13.354166666666666
68061,350.625
68062,23.5
68063,255.22916666666666
68064,176.72916666666666
68065,-0.5
68066,2.8958333333333335
68067,9.854166666666666
68070,-0.5208333333333334
68072,23.583333333333332
68077,37.916666666666664
68080,133.47916666666666
68081,96.72916666666667
68084,57.8125
68086,-0.1875
68088,6.25
68089,-3.0
68090,71.47916666666667
68092,32.979166666666664
68093,11620.854166666666
68094,1327.7916666666667
68095,1535.4583333333333
68096,1067.6458333333333
68098,39.3125
68099,1.4375
68100,3172.75
68102,784.4791666666666
68103,277.2916666666667
68105,-0.1875
68106,233.02083333333334
68107,1380.3125
68108,28.833333333333332
68109,137.0625
68110,423.7083333333333
68112,684.5416666666666
68113,402.3541666666667
68114,189.22916666666666
68115,17.083333333333332
68116,44.895833333333336
68117,58.041666666666664
68120,441.5
68121,143.6875
68122,4363.5
68124,25.479166666666668
68125,1263.5
68126,902.1041666666666
68127,65.83333333333333
68128,307.0416666666667
68129,383.6458333333333
68130,1409.9166666666667
68131,185.66666666666666
68136,1373.1458333333333
68137,42.875
68138,176.4375
68140,2405.3958333333335
68141,288.4375
68142,7.4375
68143,1799.0833333333333
68144,72.08333333333333
68145,20.291666666666668
68146,809.6041666666666
68147,-0.5208333333333334
68148,185.875
68149,7.0
68150,-0.5
68151,961.75
68153,236.1875
68156,226.75
68157,1471.0625
68158,662.5833333333334
68159,92.02083333333333
68160,309.5416666666667
68162,1488.3541666666667
68163,-0.0625
68164,112.89583333333333
68165,8.395833333333334
68166,63.916666666666664
68167,79.04166666666667
68168,260.3958333333333
68169,1.3958333333333333
68170,1602.1041666666667
68171,27.979166666666668
68172,2357.25
68174,2195.5833333333335
68175,630.8125
68177,23207.0
68179,445.25
68181,3012.9583333333335
68182,31.270833333333332
68183,70.16666666666667
68184,315.1458333333333
68186,1.4583333333333333
68187,1094.375
68190,311.4791666666667
68191,3754.9166666666665
68192,98.47916666666667
68193,6.0
68194,334.7083333333333
68195,668.75
68196,517.4166666666666
68197,52.145833333333336
68198,32.770833333333336
68199,367.5
68200,253.22916666666666
68201,953.625
68202,91.1875
68205,3442.1041666666665
68206,95.52083333333333
68207,18.6875
68210,2139.9791666666665
68211,248.97916666666666
68212,42.3125
68215,12.416666666666666
68217,-0.5208333333333334
68219,323.7291666666667
68221,364.1458333333333
68222,7.979166666666667
68223,15.0
68224,178.875
68225,137.72916666666666
68226,2735.5833333333335
68228,111.0625
68229,2386.125
68230,12.4375
68231,15.895833333333334
68233,689.6041666666666
68234,86.08333333333333
68238,132.3125
68239,23.979166666666668
68241,-0.5208333333333334
68242,50.625
68245,280.3958333333333
68246,72.47916666666667
68247,966.2708333333334
68248,32.0
68249,409.0833333333333
68250,1752.9375
68251,4976.229166666667
68252,404.3333333333333
68253,-0.041666666666666664
68256,3304.1041666666665
68257,581.8958333333334
68258,-3.0
68260,20.479166666666668
68261,1431.0208333333333
68262,534.7291666666666
68263,574.3333333333334
68265,79.4375
68267,965.375
68269,-3.0
68271,21.479166666666668
68277,138.89583333333334
68278,574.6458333333334
68281,1252.5833333333333
68283,24.520833333333332
68284,403.2916666666667
68285,181.60416666666666
68292,67.79166666666667
68295,897.25
68296,7156.625
68300,106.52083333333333
68301,1096.3541666666667
68304,2105.625
68306,62.625
68307,4752.0625
68309,341.2083333333333
68311,269.9791666666667
68313,-0.0625
68314,9.625
68315,1184.7916666666667
68319,79.95833333333333
68322,193.22916666666666
68325,906.7083333333334
68326,4338.770833333333
68327,454.1041666666667
68329,1574.9375
68330,10.375
68331,53.9375
68332,135.79166666666666
68333,237.85416666666666
68334,17.791666666666668
68335,17224.291666666668
68336,7625.8125
68337,61.6875
68338,11.729166666666666
68341,2.9583333333333335
68342,1455.4375
68343,1558.7291666666667
68344,465.0208333333333
68345,95.58333333333333
68349,234.52083333333334
68350,53.854166666666664
68351,290.875
68355,15.416666666666666
68356,60.895833333333336
68358,3.9375
68359,378.5
68360,-2.125
68361,63.854166666666664
68362,39.458333333333336
68363,1054.5833333333333
68364,662.4375
68367,281.9583333333333
68368,257.375
68369,41.166666666666664
68371,31.875
68372,-0.5208333333333334
68373,297.4375
68374,494.125
68375,377.0625
68376,20.875
68377,7.8125
68378,6625.916666666667
68381,63.3125
68382,712.7291666666666
68383,1.5833333333333333
68384,-0.7083333333333334
68386,139.33333333333334
68387,119.3125
68388,147.77083333333334
68390,-0.7291666666666666
68392,12.833333333333334
68393,2.5833333333333335
68394,2675.3958333333335
68396,2681.8333333333335
68397,77.72916666666667
68398,134.33333333333334
68399,1601.5833333333333
68401,4752.25
68406,22.958333333333332
68407,54.5625
68408,88.97916666666667
68409,74.64583333333333
68410,-2.6666666666666665
68411,3183.9375
68412,250.625
68413,867.4791666666666
68414,-0.5
68415,224.22916666666666
68416,280.1458333333333
68417,94.14583333333333
68418,69.04166666666667
68420,1506.9166666666667
68421,20.604166666666668
68422,3511.4791666666665
68423,113.625
68424,807.75
68425,231.4375
68426,423.3541666666667
68427,7146.5625
68428,848.7083333333334
68429,44.604166666666664
68431,1360.9166666666667
68432,347.2916666666667
68433,22.875
68434,349.4791666666667
68435,17.479166666666668
68436,5.125
68454,186.89583333333334
68456,6.166666666666667
68458,285.8958333333333
68459,208.52083333333334
68464,1063.7708333333333
68465,39.104166666666664
68467,288.7916666666667
68469,2584.5
68470,242.08333333333334
68471,6.729166666666667
68475,10884.770833333334
68482,-1.5
68484,196.52083333333334
68487,31.625
68488,29.0
68491,306.5625
68492,237.27083333333334
68495,249.375
68499,11.083333333333334
68500,23.25
68501,27.645833333333332
68502,54.0625
68503,156.54166666666666
68506,43.708333333333336
68511,255.72916666666666
68512,107.5
68513,-3.0
68514,7871.8125
68516,5184.166666666667
68517,-0.041666666666666664
68518,16.125
68519,14.1875
68520,339.1041666666667
68522,557.9166666666666
68523,-0.75
68526,46.291666666666664
68529,26.625
68530,100.85416666666667
68531,39.375
68532,26.104166666666668
68533,355.4583333333333
68534,58.895833333333336
68536,79.75
68537,309.375
68538,3396.7291666666665
68539,38.125
68544,7.625
68547,63.583333333333336
68548,78.83333333333333
68549,130.60416666666666
68550,22.375
68552,24.770833333333332
68553,2.4166666666666665
68557,71.35416666666667
68558,10.9375
68559,8142.833333333333
68560,12.458333333333334
68562,68.14583333333333
68564,40.333333333333336
68565,339.5833333333333
68566,2123.3333333333335
68567,27.791666666666668
68568,2241.4166666666665
68569,274.6875
68570,0.0
68573,38.791666666666664
68574,34.9375
68575,211.16666666666666
68576,71.5625
68577,588.6041666666666
68578,48.708333333333336
68579,113.25
68580,462.125
68581,61.833333333333336
68582,378.25
68583,38.145833333333336
68586,144.77083333333334
68587,63.729166666666664
68588,1323.625
68589,13.9375
68590,78.97916666666667
68591,1022.9375
68593,358.4375
68594,6.75
68595,726.9791666666666
68596,30.895833333333332
68598,188.72916666666666
68599,183.1875
68600,13.875
68601,1068.375
68602,526.0625
68603,17.5625
68606,87.22916666666667
68607,76.3125
68609,17.4375
68610,18.520833333333332
68612,433.2083333333333
68614,103.52083333333333
68615,42.916666666666664
68616,116.33333333333333
68617,2.875
68618,411.375
68620,30.708333333333332
68621,-3.0
68622,54.916666666666664
68624,25.25
68626,26.25
68628,65.16666666666667
68629,770.75
68631,41.270833333333336
68632,94.91666666666667
68634,201.95833333333334
68636,103.6875
68637,4.291666666666667
68638,165.97916666666666
68643,303.625
68645,380.875
68647,29.729166666666668
68648,17.479166666666668
68649,8.729166666666666
68650,5.875
68651,9.1875
68653,-3.0
68654,58.270833333333336
68655,115.77083333333333
68657,5.833333333333333
68658,323.2708333333333
68659,150.64583333333334
68661,44.5625
68663,50.583333333333336
68664,767.375
68667,108.79166666666667
68668,20.125
68671,305.1041666666667
68673,62.770833333333336
68674,-0.020833333333333332
68675,1352.9166666666667
68678,73.5625
68680,1700.6666666666667
68682,1238.5625
68683,1608.5208333333333
68684,70.8125
68685,241.02083333333334
68686,239.33333333333334
68688,-3.0
68692,75.85416666666667
68693,1528.6458333333333
68695,-0.8958333333333334
68696,117.33333333333333
68697,13.375
68698,505.3541666666667
68701,6033.354166666667
68702,3212.8958333333335
68704,8.0
68705,857.9583333333334
68707,76.95833333333333
68708,-3.0
68710,138.29166666666666
68711,839.1041666666666
68712,822.5208333333334
68713,-0.125
68714,36.166666666666664
68716,91.79166666666667
68719,470.1875
68720,-0.125
68721,26.645833333333332
68722,1800.3541666666667
68723,21.041666666666668
68724,44.479166666666664
68725,13.520833333333334
68726,3692.0208333333335
68727,54.5
68729,-0.041666666666666664
68731,21.1875
68732,0.0
68734,27.6875
68735,2.9166666666666665
68736,3.0
68737,0.0
68738,294.5
68739,-0.041666666666666664
68742,2.0
68743,5011.041666666667
68745,47.75
68746,521.5416666666666
68748,2.9583333333333335
68751,66.54166666666667
68753,36.583333333333336
68754,2.6875
68755,846.4791666666666
68758,2.7291666666666665
68760,53.958333333333336
68763,89.52083333333333
68765,2145.1875
68767,160.08333333333334
68769,178.27083333333334
68771,191.3125
68772,53.645833333333336
68773,14.833333333333334
68774,0.14583333333333334
68775,40.333333333333336
68777,78.16666666666667
68778,2.5416666666666665
68779,13.333333333333334
68781,112.0
68784,173.91666666666666
68786,25.291666666666668
68787,-0.5833333333333334
68788,295.75
68796,629.625
68800,39.125
68803,16.875
68804,30.583333333333332
68805,63.25
68806,243.20833333333334
68807,178.8125
68812,2.5833333333333335
68813,2.2083333333333335
68814,15.145833333333334
68817,89.8125
68821,8.375
68825,9.854166666666666
68826,1590.4583333333333
68827,-0.041666666666666664
68828,0.0
68829,-0.5208333333333334
68831,606.7083333333334
68832,-0.5208333333333334
68833,-0.0625
68834,-0.5
68835,41.958333333333336
68836,18.791666666666668
68838,64.97916666666667
68839,-0.5
68840,-0.020833333333333332
68842,65.14583333333333
68843,-0.0625
68845,159.89583333333334
68846,113.8125
68847,7.75
68848,-1.7291666666666667
68849,14.75
68850,0.0
68851,48.729166666666664
68852,75.52083333333333
68853,17.354166666666668
68854,2.5416666666666665
68857,1271.625
68862,433.25
68866,170.33333333333334
68867,227.47916666666666
68868,-0.625
68871,8.083333333333334
68872,-0.25
68873,1121.2083333333333
68875,272.1041666666667
68876,4.520833333333333
68877,221.0625
68879,43.0625
68880,7.083333333333333
68881,2158.3125
68882,259.7291666666667
68883,220.8125
68884,16.208333333333332
68886,1211.1875
68887,192.52083333333334
68888,1907.0416666666667
68889,15.833333333333334
68890,389.1041666666667
68891,-0.041666666666666664
68892,11.6875
68893,2.9791666666666665
68894,-0.5
68896,628.2708333333334
68897,186.89583333333334
68899,112.02083333333333
68900,33.708333333333336
68901,17.729166666666668
68903,1042.3333333333333
68904,1465.3125
68909,5.770833333333333
68911,75.35416666666667
68913,1181.4583333333333
68917,0.0
68918,154.35416666666666
68920,112.4375
68922,227.54166666666666
68923,1824.9166666666667
68924,546.0
68926,493.3541666666667
68927,-0.3125
68929,545.6666666666666
68930,-3.0
68932,-0.5208333333333334
68933,-0.5
68935,13.479166666666666
68936,18.0
68937,5.5625
68938,68.0
68940,74.47916666666667
68941,-0.5208333333333334
68942,50.1875
68944,325.9583333333333
68945,325.8333333333333
68947,13.25
68948,1520.125
68949,51.8125
68950,1124.125
68951,8.9375
68952,57.729166666666664
68953,3933.2291666666665
68954,99.1875
68956,91.0
68957,35.5625
68958,-0.1875
68959,1313.375
68960,190.89583333333334
68961,227.625
68962,24.958333333333332
68963,-1.875
68964,11.625
68965,-0.0625
68966,102.83333333333333
68967,0.0
68969,-0.041666666666666664
68972,48.5
68973,24.125
68978,128.8125
68979,2415.1666666666665
68980,20.083333333333332
68981,8.875
68982,5.3125
68984,0.0
68985,2.0
68986,523.9583333333334
68989,63.666666666666664
68990,227.47916666666666
68993,73.27083333333333
68994,51.020833333333336
68995,210.10416666666666
68997,76.5625
68999,110.5625
69000,5.979166666666667
69002,1744.5625
69003,554.6875
69006,4840.729166666667
69009,90.85416666666667
69010,811.9791666666666
69011,9.958333333333334
69013,1026.8333333333333
69015,1593.3333333333333
69017,10.4375
69018,2.7916666666666665
69019,509.6875
69020,73.91666666666667
69022,-0.020833333333333332
69024,-2.7916666666666665
69025,8200.291666666666
69026,14.4375
69027,1989.3541666666667
69028,17.854166666666668
69032,2190.9375
69033,-0.0625
69034,90.64583333333333
69039,104.91666666666667
69040,-0.041666666666666664
69041,131.35416666666666
69042,2619.6666666666665
69043,31.520833333333332
69044,5.0625
69046,-0.5
69047,-0.041666666666666664
69048,157.9375
69049,-0.0625
69050,-0.14583333333333334
69051,-0.041666666666666664
69052,44.166666666666664
69054,-0.125
69057,0.0
69058,177.83333333333334
69059,54.1875
69062,575.3125
69065,6.645833333333333
69066,2.0625
69067,5942.458333333333
69068,708.9375
69069,-0.5833333333333334
69070,11.625
69071,-0.16666666666666666
69072,11.354166666666666
69074,11.854166666666666
69075,50.333333333333336
69076,1.625
69077,-0.25
69078,29.0
69079,770.6458333333334
69080,-0.5
69081,92.91666666666667
69082,122.22916666666667
69083,-0.25
69086,-0.5
69093,5.541666666666667
69094,-0.375
69097,21.458333333333332
69098,146.0625
69100,438.5
69101,0.0
69102,752.6458333333334
69103,181.4375
69104,17.291666666666668
69105,114.75
69106,0.0
69107,106.20833333333333
69108,5.041666666666667
69109,39.041666666666664
69112,2517.9583333333335
69113,468.9791666666667
69115,543.75
69116,322.8125
69118,71.72916666666667
69119,1163.7083333333333
69120,3.1458333333333335
69122,469.4166666666667
69123,25.645833333333332
69124,84.60416666666667
69126,523.4583333333334
69127,2.9791666666666665
69129,18.5
69130,3273.75
69131,76.22916666666667
69132,138.54166666666666
69133,9413.729166666666
69134,1516.3541666666667
69135,235.10416666666666
69137,29.333333333333332
69138,5.9375
69139,601.9166666666666
69140,97.45833333333333
69142,265.0416666666667
69143,2403.5625
69144,68.0625
69145,1722.3333333333333
69147,190.39583333333334
69148,129.1875
69149,2.5
69150,836.3958333333334
69153,615.2916666666666
69154,42.5
69155,997.5833333333334
69156,245.35416666666666
69157,12.770833333333334
69158,2.3333333333333335
69159,1530.4375
69161,0.0
69162,-2.3125
69163,-0.041666666666666664
69165,29.4375
69166,4.6875
69167,358.3125
69169,-0.020833333333333332
69170,16875.875
69171,-0.5208333333333334
69172,160.47916666666666
69173,4341.6875
69174,62.166666666666664
69175,402.2083333333333
69176,309.1041666666667
69177,5.5625
69178,17.708333333333332
69179,13.6875
69180,22.916666666666668
69181,-0.0625
69182,-0.5208333333333334
69183,6.458333333333333
69184,387.0
69185,52.1875
69187,77.6875
69189,30.333333333333332
69190,1327.3333333333333
69191,60.625
69192,109.3125
69193,11.8125
69194,-3.0
69195,-0.3958333333333333
69196,279.9375
69197,10.520833333333334
69198,10.916666666666666
69200,339.8333333333333
69201,17.020833333333332
69202,58.708333333333336
69203,90.5625
69204,11.291666666666666
69205,77.4375
69206,3.9166666666666665
69207,259.7916666666667
69208,1.6458333333333333
69209,285.875
69212,4050.7083333333335
69213,84.16666666666667
69216,2.7916666666666665
69217,2286.6041666666665
69218,139.83333333333334
69219,3.9375
69221,1.5
69222,4.958333333333333
69223,-0.5
69224,62.375
69228,292.125
69231,20.625
69232,23.041666666666668
69234,-0.5
69235,207.875
69238,3.0
69239,40.083333333333336
69240,0.0
69241,11.625
69242,115.16666666666667
69243,-0.020833333333333332
69245,8.166666666666666
69246,77.125
69249,47.4375
69250,17.0625
69251,61.416666666666664
69252,7.25
69253,-0.16666666666666666
69254,952.0
69255,1296.1666666666667
69256,124.27083333333333
69257,-0.10416666666666667
69260,1148.3125
69261,258.1041666666667
69262,1109.8125
69263,479.5833333333333
69264,12.8125
69268,-0.5
69269,318.5416666666667
69270,287.5208333333333
69271,6.0
69274,54.291666666666664
69277,5.458333333333333
69279,35.375
69280,10.291666666666666
69281,7958.1875
69283,244.125
69284,10.770833333333334
69285,-0.020833333333333332
69286,2.9583333333333335
69288,396.0416666666667
69289,13.729166666666666
69290,32.375
69291,-0.1875
69292,87.4375
69293,293.625
69294,1879.2916666666667
69295,446.6458333333333
69296,-0.5208333333333334
69297,11980.645833333334
69298,1.75
69299,161.41666666666666
69300,14.708333333333334
69302,213.83333333333334
69303,27.083333333333332
69305,18.354166666666668
69306,65.45833333333333
69309,75.91666666666667
69310,83.16666666666667
69311,0.0
69313,40.791666666666664
69314,168.6875
69315,5.854166666666667
69317,2.0
69318,7515.5
69321,89.8125
69322,-0.0625
69323,7.229166666666667
69325,8.354166666666666
69326,4243.4375
69328,7157.833333333333
69330,11.8125
69332,17.458333333333332
69338,2.25
69339,15.458333333333334
69340,736.5833333333334
69341,19.833333333333332
69342,2.4791666666666665
69343,249.52083333333334
69348,41.770833333333336
69349,27.854166666666668
69351,1209.0416666666667
69352,4616.854166666667
69353,7.666666666666667
69354,-0.6458333333333334
69355,-0.625
69356,151.66666666666666
69357,4370.5625
69358,6.104166666666667
69359,2.7083333333333335
69360,22.9375
69361,-0.3333333333333333
69362,74.02083333333333
69363,19.5
69364,-0.0625
69365,369.5625
69366,24.875
69367,226.58333333333334
69369,-0.041666666666666664
69370,140.04166666666666
69371,13.583333333333334
69372,72.72916666666667
69373,456.7291666666667
69375,634.6041666666666
69376,621.4375
69377,170.91666666666666
69378,8.458333333333334
69379,328.8125
69380,15.458333333333334
69381,21.895833333333332
69382,172.52083333333334
69384,23.041666666666668
69385,712.2708333333334
69386,17.416666666666668
69388,14.583333333333334
69389,51.770833333333336
69390,27.375
69391,16.604166666666668
69392,450.9166666666667
69393,288.5208333333333
69394,-0.0625
69395,3.0
69400,10.708333333333334
69401,1182.0833333333333
69402,4.3125
69406,172.95833333333334
69413,566.75
69414,411.5208333333333
69415,339.0625
69416,4374.770833333333
69419,-0.5625
69422,81.04166666666667
69425,2681.5625
69426,94.75
69427,28.9375
69428,9003.791666666666
69429,0.0
69430,0.0
69431,33.875
69433,95.20833333333333
69434,-0.0625
69435,9413.1875
69436,131.8125
69437,185.25
69438,534.2916666666666
